Datum;Schlusskurs;SMA
2013-04-16 00:00:00;28,97;24,2615
2013-04-15 00:00:00;28,69;24,2247
2013-04-12 00:00:00;28,79;24,197
2013-04-11 00:00:00;28,935;24,1693
2013-04-10 00:00:00;30,28;24,1261
2013-04-09 00:00:00;29,61;24,0258
2013-04-08 00:00:00;28,59;23,9522
2013-04-05 00:00:00;28,7;23,9272
2013-04-04 00:00:00;28,595;23,9035
2013-04-03 00:00:00;28,56;23,8821
2013-04-02 00:00:00;28,8;23,8732
2013-04-01 00:00:00;28,61;23,8457
2013-03-28 00:00:00;28,605;23,8178
2013-03-27 00:00:00;28,37;23,7837
2013-03-26 00:00:00;28,155;23,76
2013-03-25 00:00:00;28,16;23,7268
2013-03-22 00:00:00;28,25;23,6934
2013-03-21 00:00:00;28,11;23,6726
2013-03-20 00:00:00;28,315;23,6464
2013-03-19 00:00:00;28,18;23,6276
2013-03-18 00:00:00;28,1;23,6218
2013-03-15 00:00:00;28,035;23,6084
2013-03-14 00:00:00;28,135;23,5989
2013-03-13 00:00:00;27,915;23,5849
2013-03-12 00:00:00;27,91;23,5738
2013-03-11 00:00:00;27,87;23,5621
2013-03-08 00:00:00;28;23,539
2013-03-07 00:00:00;28,14;23,4993
2013-03-06 00:00:00;28,09;23,456
2013-03-05 00:00:00;28,35;23,4214
2013-03-04 00:00:00;28,15;23,3734
2013-03-01 00:00:00;27,95;23,3545
2013-02-28 00:00:00;27,8;23,3239
2013-02-27 00:00:00;27,81;23,3164
2013-02-26 00:00:00;27,37;23,3152
2013-02-25 00:00:00;27,37;23,3285
2013-02-22 00:00:00;27,76;23,3405
2013-02-21 00:00:00;27,49;23,3255
2013-02-20 00:00:00;27,87;23,3211
2013-02-19 00:00:00;28,045;23,2813
2013-02-15 00:00:00;28,01;23,2382
2013-02-14 00:00:00;28,04;23,2063
2013-02-13 00:00:00;28,03;23,1644
2013-02-12 00:00:00;27,88;23,1299
2013-02-11 00:00:00;27,86;23,0884
2013-02-08 00:00:00;27,55;23,0451
2013-02-07 00:00:00;27,283;22,9994
2013-02-06 00:00:00;27,34;22,9749
2013-02-05 00:00:00;27,495;22,9418
2013-02-04 00:00:00;27,44;22,908
2013-02-01 00:00:00;27,93;22,8786
2013-01-31 00:00:00;27,45;22,85
2013-01-30 00:00:00;27,85;22,8572
2013-01-29 00:00:00;28,01;22,8093
2013-01-28 00:00:00;27,911;22,748
2013-01-25 00:00:00;27,88;22,7081
2013-01-24 00:00:00;27,63;22,6653
2013-01-23 00:00:00;27,61;22,6414
2013-01-22 00:00:00;27,15;22,6346
2013-01-18 00:00:00;27,25;22,6569
2013-01-17 00:00:00;27,25;22,6594
2013-01-16 00:00:00;27,04;22,6724
2013-01-15 00:00:00;27,21;22,6747
2013-01-14 00:00:00;26,89;22,6579
2013-01-11 00:00:00;26,83;22,6672
2013-01-10 00:00:00;26,46;22,6844
2013-01-09 00:00:00;26,7;22,7205
2013-01-08 00:00:00;26,55;22,7306
2013-01-07 00:00:00;26,69;22,7266
2013-01-04 00:00:00;26,74;22,728
2013-01-03 00:00:00;27,25;22,7251
2013-01-02 00:00:00;27,62;22,6882
2012-12-31 00:00:00;26,7097;22,6382
2012-12-28 00:00:00;26,55;22,6342
2012-12-27 00:00:00;26,96;22,651
2012-12-26 00:00:00;26,86;22,6678
2012-12-24 00:00:00;27,06;22,677
2012-12-21 00:00:00;27,45;22,6907
2012-12-20 00:00:00;27,68;22,7012
2012-12-19 00:00:00;27,31;22,6705
2012-12-18 00:00:00;27,56;22,6453
2012-12-17 00:00:00;27,095;22,6104
2012-12-14 00:00:00;26,81;22,5863
2012-12-13 00:00:00;27,11;22,58
2012-12-12 00:00:00;27,24;22,5687
2012-12-11 00:00:00;27,32;22,5624
2012-12-10 00:00:00;26,94;22,5902
2012-12-07 00:00:00;26,455;22,6593
2012-12-06 00:00:00;26,725;22,748
2012-12-05 00:00:00;26,67;22,8366
2012-12-04 00:00:00;26,37;22,9599
2012-12-03 00:00:00;26,4294;23,0863
2012-11-30 00:00:00;26,615;23,2048
2012-11-29 00:00:00;26,95;23,3161
2012-11-28 00:00:00;27,36;23,3727
2012-11-27 00:00:00;27,08;23,3984
2012-11-26 00:00:00;27,385;23,4222
2012-11-23 00:00:00;27,7;23,434
2012-11-21 00:00:00;26,95;23,4387
2012-11-20 00:00:00;26,71;23,4728
2012-11-19 00:00:00;26,7277;23,5437
2012-11-16 00:00:00;26,5209;23,6495
2012-11-15 00:00:00;26,6607;23,7678
2012-11-14 00:00:00;26,84;23,8762
2012-11-13 00:00:00;27,0895;23,9778
2012-11-12 00:00:00;28,22;24,0561
2012-11-09 00:00:00;28,83;24,0865
2012-11-08 00:00:00;28,81;24,0927
2012-11-07 00:00:00;29,08;24,1123
2012-11-06 00:00:00;29,86;24,1414
2012-11-05 00:00:00;29,63;24,141
2012-11-02 00:00:00;29,4998;24,1577
2012-11-01 00:00:00;29,515;24,1727
2012-10-31 00:00:00;28,54;24,1787
2012-10-26 00:00:00;28,21;24,2182
2012-10-25 00:00:00;27,88;24,2828
2012-10-24 00:00:00;27,9019;24,3777
2012-10-23 00:00:00;28,047;24,4719
2012-10-22 00:00:00;28;24,5694
2012-10-19 00:00:00;28,64;24,6851
2012-10-18 00:00:00;29,495;24,7912
2012-10-17 00:00:00;29,59;24,8726
2012-10-16 00:00:00;29,49;24,9335
2012-10-15 00:00:00;29,51;25,0036
2012-10-12 00:00:00;29,2;25,0744
2012-10-11 00:00:00;28,95;25,158
2012-10-10 00:00:00;28,98;25,2406
2012-10-09 00:00:00;29,28;25,3156
2012-10-08 00:00:00;29,78;25,3784
2012-10-05 00:00:00;29,85;25,4175
2012-10-04 00:00:00;30,03;25,4633
2012-10-03 00:00:00;29,86;25,5181
2012-10-02 00:00:00;29,66;25,5401
2012-10-01 00:00:00;29,49;25,5703
2012-09-28 00:00:00;29,76;25,6257
2012-09-27 00:00:00;30,16;25,649
2012-09-26 00:00:00;30,165;25,6694
2012-09-25 00:00:00;30,39;25,6887
2012-09-24 00:00:00;30,78;25,7012
2012-09-21 00:00:00;31,19;25,692
2012-09-20 00:00:00;31,45;25,6531
2012-09-19 00:00:00;31,052;25,6152
2012-09-18 00:00:00;31,175;25,6048
2012-09-17 00:00:00;31,21;25,5867
2012-09-14 00:00:00;31,21;25,5737
2012-09-13 00:00:00;30,935;25,5559
2012-09-12 00:00:00;30,78;25,5253
2012-09-11 00:00:00;30,79;25,4982
2012-09-10 00:00:00;30,72;25,4732
2012-09-07 00:00:00;30,95;25,4524
2012-09-06 00:00:00;31,345;25,4253
2012-09-05 00:00:00;30,39;25,3747
2012-09-04 00:00:00;30,385;25,361
2012-08-31 00:00:00;30,82;25,3347
2012-08-30 00:00:00;30,32;25,282
2012-08-29 00:00:00;30,65;25,2269
2012-08-28 00:00:00;30,63;25,1672
2012-08-27 00:00:00;30,69;25,1109
2012-08-24 00:00:00;30,56;25,059
2012-08-23 00:00:00;30,255;25,0173
2012-08-22 00:00:00;30,54;24,9638
2012-08-21 00:00:00;30,8;24,8847
2012-08-20 00:00:00;30,74;24,808
2012-08-17 00:00:00;30,9;24,7392
2012-08-16 00:00:00;30,78;24,6982
2012-08-15 00:00:00;30,2;24,685
2012-08-14 00:00:00;30,13;24,6871
2012-08-13 00:00:00;30,39;24,6594
2012-08-10 00:00:00;30,42;24,6201
2012-08-09 00:00:00;30,5;24,5775
2012-08-08 00:00:00;30,33;24,5002
2012-08-07 00:00:00;30,26;24,4576
2012-08-06 00:00:00;29,95;24,4361
2012-08-03 00:00:00;29,75;24,4382
2012-08-02 00:00:00;29,19;24,4562
2012-08-01 00:00:00;29,41;24,5186
2012-07-31 00:00:00;29,47;24,5744
2012-07-30 00:00:00;29,64;24,6195
2012-07-27 00:00:00;29,755;24,6588
2012-07-26 00:00:00;29,16;24,6652
2012-07-25 00:00:00;28,83;24,7069
2012-07-24 00:00:00;29,15;24,7561
2012-07-23 00:00:00;29,28;24,7857
2012-07-20 00:00:00;30,115;24,8444
2012-07-19 00:00:00;30,665;24,8453
2012-07-18 00:00:00;30,45;24,8562
2012-07-17 00:00:00;29,66;24,8665
2012-07-16 00:00:00;29,44;24,874
2012-07-13 00:00:00;29,39;24,898
2012-07-12 00:00:00;28,63;24,8959
2012-07-11 00:00:00;29,3;24,9166
2012-07-10 00:00:00;29,74;24,9162
2012-07-09 00:00:00;30;24,8812
2012-07-06 00:00:00;30,185;24,8668
2012-07-05 00:00:00;30,7;24,8273
2012-07-03 00:00:00;30,76;24,7714
2012-07-02 00:00:00;30,56;24,6782
2012-06-29 00:00:00;30,59;24,5951
2012-06-28 00:00:00;29,91;24,5066
2012-06-27 00:00:00;30,17;24,4768
2012-06-26 00:00:00;30,02;24,4425
2012-06-25 00:00:00;29,865;24,4235
2012-06-22 00:00:00;30,7;24,3902
2012-06-21 00:00:00;30,135;24,3228
2012-06-20 00:00:00;30,93;24,2804
2012-06-19 00:00:00;30,7;24,232
2012-06-18 00:00:00;29,84;24,1928
2012-06-15 00:00:00;30,02;24,1692
2012-06-14 00:00:00;29,34;24,1568
2012-06-13 00:00:00;29,13;24,1799
2012-06-12 00:00:00;29,29;24,2246
2012-06-11 00:00:00;28,895;24,2737
2012-06-08 00:00:00;29,65;24,3589
2012-06-07 00:00:00;29,23;24,3956
2012-06-06 00:00:00;29,35;24,4505
2012-06-05 00:00:00;28,505;24,4898
2012-06-04 00:00:00;28,55;24,5701
2012-06-01 00:00:00;28,45;24,6622
2012-05-31 00:00:00;29,19;24,7904
2012-05-30 00:00:00;29,34;24,8897
2012-05-29 00:00:00;29,56;24,9914
2012-05-25 00:00:00;29,06;25,0842
2012-05-24 00:00:00;29,07;25,1962
2012-05-23 00:00:00;29,11;25,3132
2012-05-22 00:00:00;29,76;25,4322
2012-05-21 00:00:00;29,75;25,5129
2012-05-18 00:00:00;29,27;25,6021
2012-05-17 00:00:00;29,72;25,7235
2012-05-16 00:00:00;29,9;25,7685
2012-05-15 00:00:00;30,21;25,8113
2012-05-14 00:00:00;30,68;25,8536
2012-05-11 00:00:00;31,16;25,8698
2012-05-10 00:00:00;30,74;25,8554
2012-05-09 00:00:00;30,76;25,8651
2012-05-08 00:00:00;30,5;25,848
2012-05-07 00:00:00;30,65;25,8468
2012-05-04 00:00:00;30,98;25,8653
2012-05-03 00:00:00;31,76;25,8875
2012-05-02 00:00:00;31,8;25,8649
2012-05-01 00:00:00;32,01;25,8706
2012-04-30 00:00:00;32,015;25,8821
2012-04-27 00:00:00;31,98;25,892
2012-04-26 00:00:00;32,11;25,8977
2012-04-25 00:00:00;32,2;25,901
2012-04-24 00:00:00;31,92;25,9142
2012-04-23 00:00:00;32,12;25,9417
2012-04-20 00:00:00;32,42;25,9372
2012-04-19 00:00:00;31,01;25,9197
2012-04-18 00:00:00;31,14;25,9567
2012-04-17 00:00:00;31,44;25,9916
2012-04-16 00:00:00;31,075;26,0228
2012-04-13 00:00:00;30,81;26,0854
2012-04-12 00:00:00;30,975;26,1692
2012-04-11 00:00:00;30,345;26,243
2012-04-10 00:00:00;30,47;26,3385
2012-04-09 00:00:00;31,1;26,403
2012-04-05 00:00:00;31,52;26,4395
2012-04-04 00:00:00;31,21;26,4597
2012-04-03 00:00:00;31,94;26,4855
2012-04-02 00:00:00;32,29;26,4697
2012-03-30 00:00:00;32,255;26,4496
2012-03-29 00:00:00;32,12;26,4422
2012-03-28 00:00:00;32,19;26,4492
2012-03-27 00:00:00;32,52;26,4307
2012-03-26 00:00:00;32,59;26,404
2012-03-23 00:00:00;32,01;26,3531
2012-03-22 00:00:00;31,995;26,3313
2012-03-21 00:00:00;31,91;26,3056
2012-03-20 00:00:00;31,99;26,2793
2012-03-19 00:00:00;32,2;26,2567
2012-03-16 00:00:00;32,6;26,2177
2012-03-15 00:00:00;32,85;26,1637
2012-03-14 00:00:00;32,77;26,0487
2012-03-13 00:00:00;32,67;25,9452
2012-03-12 00:00:00;32,04;25,8511
2012-03-09 00:00:00;31,99;25,7794
2012-03-08 00:00:00;32,01;25,721
2012-03-07 00:00:00;31,84;25,6572
2012-03-06 00:00:00;31,555;25,5878
2012-03-05 00:00:00;31,8;25,524
2012-03-02 00:00:00;32,075;25,4518
2012-03-01 00:00:00;32,29;25,3564
2012-02-29 00:00:00;31,74;25,2498
2012-02-28 00:00:00;31,87;25,151
2012-02-27 00:00:00;31,35;25,0502
2012-02-24 00:00:00;31,48;24,9552
2012-02-23 00:00:00;31,37;24,8659
2012-02-22 00:00:00;31,27;24,7836
2012-02-21 00:00:00;31,44;24,6964
2012-02-17 00:00:00;31,25;24,6182
2012-02-16 00:00:00;31,285;24,5469
2012-02-15 00:00:00;30,05;24,4093
2012-02-14 00:00:00;30,25;24,3269
2012-02-13 00:00:00;30,58;24,2373
2012-02-10 00:00:00;30,495;24,1423
2012-02-09 00:00:00;30,77;24,0405
2012-02-08 00:00:00;30,66;23,916
2012-02-07 00:00:00;30,35;23,8009
2012-02-06 00:00:00;30,2;23,6944
2012-02-03 00:00:00;30,24;23,6089
2012-02-02 00:00:00;29,95;23,5045
2012-02-01 00:00:00;29,89;23,4004
2012-01-31 00:00:00;29,53;23,2729
2012-01-30 00:00:00;29,61;23,1272
2012-01-27 00:00:00;29,23;22,9807
2012-01-26 00:00:00;29,5;22,8415
2012-01-25 00:00:00;29,56;22,7004
2012-01-24 00:00:00;29,34;22,5563
2012-01-23 00:00:00;29,73;22,4123
2012-01-20 00:00:00;29,71;22,2503
2012-01-19 00:00:00;28,12;22,0999
2012-01-18 00:00:00;28,23;21,9942
2012-01-17 00:00:00;28,255;21,9032
2012-01-13 00:00:00;28,25;21,7932
2012-01-12 00:00:00;28;21,6847
2012-01-11 00:00:00;27,72;21,5933
2012-01-10 00:00:00;27,84;21,5031
2012-01-09 00:00:00;27,74;21,4157
2012-01-06 00:00:00;28,105;21,3203
2012-01-05 00:00:00;27,68;21,218
2012-01-04 00:00:00;27,4;21,1356
2012-01-03 00:00:00;26,765;21,0662
2011-12-30 00:00:00;25,96;21,0032
2011-12-29 00:00:00;26,02;20,9754
2011-12-28 00:00:00;25,82;20,9575
2011-12-27 00:00:00;26,04;20,9175
2011-12-23 00:00:00;26,03;20,8697
2011-12-22 00:00:00;25,81;20,7992
2011-12-21 00:00:00;25,76;20,7445
2011-12-20 00:00:00;26,025;20,7049
2011-12-19 00:00:00;25,53;20,6631
2011-12-16 00:00:00;26;20,6537
2011-12-15 00:00:00;25,56;20,6349
2011-12-14 00:00:00;25,59;20,6557
2011-12-13 00:00:00;25,76;20,7026
2011-12-12 00:00:00;25,51;20,7353
2011-12-09 00:00:00;25,7;20,7843
2011-12-08 00:00:00;25,4;20,8
2011-12-07 00:00:00;25,6;20,8247
2011-12-06 00:00:00;25,66;20,8802
2011-12-05 00:00:00;25,7;20,9186
2011-12-02 00:00:00;25,22;20,9331
2011-12-01 00:00:00;25,28;20,9785
2011-11-30 00:00:00;25,58;21,0004
2011-11-29 00:00:00;24,84;21,0092
2011-11-28 00:00:00;24,87;21,0742
2011-11-25 00:00:00;24,3;21,1522
2011-11-23 00:00:00;24,47;21,2643
2011-11-22 00:00:00;24,79;21,3427
2011-11-21 00:00:00;25;21,417
2011-11-18 00:00:00;25,3;21,4982
2011-11-17 00:00:00;25,54;21,5658
2011-11-16 00:00:00;26,07;21,6189
2011-11-15 00:00:00;26,74;21,6539
2011-11-14 00:00:00;26,76;21,6689
2011-11-11 00:00:00;26,91;21,6778
2011-11-10 00:00:00;26,28;21,6924
2011-11-09 00:00:00;26,2;21,7288
2011-11-08 00:00:00;27,16;21,7596
2011-11-07 00:00:00;26,8;21,7531
2011-11-04 00:00:00;26,25;21,7588
2011-11-03 00:00:00;26,53;21,7588
2011-11-02 00:00:00;26,01;21,7511
2011-11-01 00:00:00;25,99;21,7462
2011-10-31 00:00:00;26,63;21,7199
2011-10-28 00:00:00;26,98;21,6349
2011-10-27 00:00:00;27,25;21,5502
2011-10-26 00:00:00;26,59;21,4773
2011-10-25 00:00:00;26,81;21,4362
2011-10-24 00:00:00;27,19;21,39
2011-10-21 00:00:00;27,16;21,3191
2011-10-20 00:00:00;27,04;21,2341
2011-10-19 00:00:00;27,13;21,1539
2011-10-18 00:00:00;27,31;21,1077
2011-10-17 00:00:00;26,98;21,0943
2011-10-14 00:00:00;27,27;21,1037
2011-10-13 00:00:00;27,18;21,0976
2011-10-12 00:00:00;26,96;21,0899
2011-10-11 00:00:00;27;21,0712
2011-10-10 00:00:00;26,94;21,0324
2011-10-07 00:00:00;26,25;20,9898
2011-10-06 00:00:00;26,34;20,9692
2011-10-05 00:00:00;25,89;20,9643
2011-10-04 00:00:00;25,34;20,9688
2011-10-03 00:00:00;24,53;20,9757
2011-09-30 00:00:00;24,89;21,0271
2011-09-29 00:00:00;25,45;21,0806
2011-09-28 00:00:00;25,575;21,1271
2011-09-27 00:00:00;25,67;21,1537
2011-09-26 00:00:00;25,44;21,1606
2011-09-23 00:00:00;25,06;21,1529
2011-09-22 00:00:00;25,06;21,133
2011-09-21 00:00:00;25,99;21,1265
2011-09-20 00:00:00;26,98;21,0751
2011-09-19 00:00:00;27,21;20,9536
2011-09-16 00:00:00;27,12;20,8256
2011-09-15 00:00:00;26,99;20,7264
2011-09-14 00:00:00;26,5;20,6557
2011-09-13 00:00:00;26,04;20,6091
2011-09-12 00:00:00;25,89;20,5811
2011-09-09 00:00:00;25,74;20,5428
2011-09-08 00:00:00;26,22;20,5141
2011-09-07 00:00:00;26;20,4261
2011-09-06 00:00:00;25,51;20,4026
2011-09-02 00:00:00;25,8;20,3547
2011-09-01 00:00:00;26,21;20,3433
2011-08-31 00:00:00;26,6;20,3258
2011-08-30 00:00:00;26,23;20,3319
2011-08-29 00:00:00;25,84;20,3482
2011-08-26 00:00:00;25,25;20,3992
2011-08-25 00:00:00;24,57;20,4793
2011-08-24 00:00:00;24,9;20,5998
2011-08-23 00:00:00;24,72;20,6913
2011-08-22 00:00:00;23,98;20,8203
2011-08-19 00:00:00;24,05;20,9724
2011-08-18 00:00:00;24,67;21,1063
2011-08-17 00:00:00;25,245;21,1977
2011-08-16 00:00:00;25,35;21,2643
2011-08-15 00:00:00;25,51;21,346
2011-08-12 00:00:00;25,1;21,3895
2011-08-11 00:00:00;25,19;21,4571
2011-08-10 00:00:00;24,2;21,5086
2011-08-09 00:00:00;25,58;21,6064
2011-08-08 00:00:00;24,48;21,6451
2011-08-05 00:00:00;25,68;21,7316
2011-08-04 00:00:00;25,94;21,7815
2011-08-03 00:00:00;26,92;21,8149
2011-08-02 00:00:00;26,8;21,7912
2011-08-01 00:00:00;27,27;21,7602
2011-07-29 00:00:00;27,4;21,7099
2011-07-28 00:00:00;27,72;21,6535
2011-07-27 00:00:00;27,33;21,569
2011-07-26 00:00:00;28,08;21,5074
2011-07-25 00:00:00;27,91;21,3915
2011-07-22 00:00:00;27,53;21,2462
2011-07-21 00:00:00;27,095;21,1295
2011-07-20 00:00:00;27,06;21,0311
2011-07-19 00:00:00;27,54;20,9385
2011-07-18 00:00:00;26,59;20,8149
2011-07-15 00:00:00;26,78;20,7211
2011-07-14 00:00:00;26,47;20,609
2011-07-13 00:00:00;26,63;20,4992
2011-07-12 00:00:00;26,54;20,4022
2011-07-11 00:00:00;26,63;20,3015
2011-07-08 00:00:00;26,92;20,1838
2011-07-07 00:00:00;26,77;20,0647
2011-07-06 00:00:00;26,33;19,9507
2011-07-05 00:00:00;26,03;19,8594
2011-07-01 00:00:00;26,02;19,7781
2011-06-30 00:00:00;26;19,6929
2011-06-29 00:00:00;25,62;19,6213
2011-06-28 00:00:00;25,8;19,5734
2011-06-27 00:00:00;25,2;19,5416
2011-06-24 00:00:00;24,3;19,5239
2011-06-23 00:00:00;24,63;19,5388
2011-06-22 00:00:00;24,65;19,5211
2011-06-21 00:00:00;24,76;19,501
2011-06-20 00:00:00;24,47;19,4772
2011-06-17 00:00:00;24,26;19,478
2011-06-16 00:00:00;23,995;19,4963
2011-06-15 00:00:00;23,74;19,5243
2011-06-14 00:00:00;24,22;19,5557
2011-06-13 00:00:00;24,04;19,5634
2011-06-10 00:00:00;23,705;19,5967
2011-06-09 00:00:00;23,96;19,6551
2011-06-08 00:00:00;23,94;19,7048
2011-06-07 00:00:00;24,06;19,7678
2011-06-06 00:00:00;24,01;19,8323
2011-06-03 00:00:00;23,905;19,9004
2011-06-02 00:00:00;24,22;19,9695
2011-06-01 00:00:00;24,43;20,0368
2011-05-31 00:00:00;25,01;20,0856
2011-05-27 00:00:00;24,76;20,105
2011-05-26 00:00:00;24,67;20,145
2011-05-25 00:00:00;24,19;20,2201
2011-05-24 00:00:00;24,15;20,3014
2011-05-23 00:00:00;24,17;20,3767
2011-05-20 00:00:00;24,49;20,4279
2011-05-19 00:00:00;24,715;20,4627
2011-05-18 00:00:00;24,69;20,4981
2011-05-17 00:00:00;24,52;20,51
2011-05-16 00:00:00;24,57;20,526
2011-05-13 00:00:00;25,03;20,558
2011-05-12 00:00:00;25,32;20,5736
2011-05-11 00:00:00;25,36;20,586
2011-05-10 00:00:00;25,67;20,5972
2011-05-09 00:00:00;25,83;20,6096
2011-05-06 00:00:00;25,87;20,6192
2011-05-05 00:00:00;25,79;20,6324
2011-05-04 00:00:00;26,06;20,6468
2011-05-03 00:00:00;25,81;20,6356
2011-05-02 00:00:00;25,66;20,6252
2011-04-29 00:00:00;25,92;20,618
2011-04-28 00:00:00;26,71;20,5968
2011-04-27 00:00:00;26,38;20,5528
2011-04-26 00:00:00;26,19;20,5172
2011-04-25 00:00:00;25,61;20,486
2011-04-21 00:00:00;25,52;20,4864
2011-04-20 00:00:00;25,76;20,498
2011-04-19 00:00:00;25,15;20,4892
2011-04-18 00:00:00;25,08;20,495
2011-04-15 00:00:00;25,37;20,505
2011-04-14 00:00:00;25,42;20,4822
2011-04-13 00:00:00;25,63;20,4566
2011-04-12 00:00:00;25,64;20,423
2011-04-11 00:00:00;25,98;20,413
2011-04-08 00:00:00;26,07;20,4015
2011-04-07 00:00:00;26,2;20,3859
2011-04-06 00:00:00;26,15;20,3543
2011-04-05 00:00:00;25,78;20,3439
2011-04-04 00:00:00;25,55;20,3491
2011-04-01 00:00:00;25,48;20,3559
2011-03-31 00:00:00;25,39;20,3748
2011-03-30 00:00:00;25,61;20,4071
2011-03-29 00:00:00;25,49;20,4258
2011-03-28 00:00:00;25,41;20,4526
2011-03-25 00:00:00;25,62;20,4994
2011-03-24 00:00:00;25,81;20,5366
2011-03-23 00:00:00;25,54;20,575
2011-03-22 00:00:00;25,295;20,617
2011-03-21 00:00:00;25,33;20,6688
2011-03-18 00:00:00;24,8;20,738
2011-03-17 00:00:00;24,78;20,8343
2011-03-16 00:00:00;24,79;20,9239
2011-03-15 00:00:00;25,39;21,0107
2011-03-14 00:00:00;25,69;21,0778
2011-03-11 00:00:00;25,68;21,1338
2011-03-10 00:00:00;25,41;21,2001
2011-03-09 00:00:00;25,89;21,2959
2011-03-08 00:00:00;25,91;21,3849
2011-03-07 00:00:00;25,72;21,4697
2011-03-04 00:00:00;25,9525;21,5451
2011-03-03 00:00:00;26,2;21,6065
2011-03-02 00:00:00;26,0775;21,6695
2011-03-01 00:00:00;26,16;21,7394
2011-02-28 00:00:00;26,58;21,7955
2011-02-25 00:00:00;26,55;21,8358
2011-02-24 00:00:00;26,77;21,9217
2011-02-23 00:00:00;26,59;21,9953
2011-02-22 00:00:00;26,59;22,063
2011-02-18 00:00:00;27,06;22,1279
2011-02-17 00:00:00;27,21;22,1596
2011-02-16 00:00:00;27,02;22,1986
2011-02-15 00:00:00;26,96;22,2499
2011-02-14 00:00:00;27,23;22,3111
2011-02-11 00:00:00;27,25;22,3537
2011-02-10 00:00:00;27,5;22,391
2011-02-09 00:00:00;27,97;22,4328
2011-02-08 00:00:00;28,2825;22,4383
2011-02-07 00:00:00;28,1975;22,4359
2011-02-04 00:00:00;27,77;22,4519
2011-02-03 00:00:00;27,65;22,4936
2011-02-02 00:00:00;27,94;22,5075
2011-02-01 00:00:00;27,9925;22,5134
2011-01-31 00:00:00;27,725;22,5129
2011-01-28 00:00:00;27,751;22,5202
2011-01-27 00:00:00;28,87;22,5242
2011-01-26 00:00:00;28,78;22,4884
2011-01-25 00:00:00;28,45;22,4578
2011-01-24 00:00:00;28,38;22,4427
2011-01-21 00:00:00;28,02;22,4395
2011-01-20 00:00:00;28,3525;22,4461
2011-01-19 00:00:00;28,47;22,4349
2011-01-18 00:00:00;28,66;22,4087
2011-01-14 00:00:00;28,3;22,3786
2011-01-13 00:00:00;28,19;22,3661
2011-01-12 00:00:00;28,55;22,3526
2011-01-11 00:00:00;28,11;22,3157
2011-01-10 00:00:00;28,22;22,2813
2011-01-07 00:00:00;28,6;22,2463
2011-01-06 00:00:00;28,82;22,1859
2011-01-05 00:00:00;28;22,1227
2011-01-04 00:00:00;28,0875;22,0777
2011-01-03 00:00:00;27,98;22,0281
2010-12-31 00:00:00;27,91;21,99
2010-12-30 00:00:00;27,85;21,9494
2010-12-29 00:00:00;27,97;21,8775
2010-12-28 00:00:00;28,01;21,7696
2010-12-27 00:00:00;28,07;21,6623
2010-12-23 00:00:00;28,3;21,5502
2010-12-22 00:00:00;28,1875;21,4337
2010-12-21 00:00:00;28,07;21,3118
2010-12-20 00:00:00;27,81;21,2188
2010-12-17 00:00:00;27,9025;21,1345
2010-12-16 00:00:00;27,9875;21,0524
2010-12-15 00:00:00;27,85;20,9563
2010-12-14 00:00:00;27,62;20,8752
2010-12-13 00:00:00;27,245;20,8123
2010-12-10 00:00:00;27,34;20,7671
2010-12-09 00:00:00;27,08;20,7344
2010-12-08 00:00:00;27,23;20,7222
2010-12-07 00:00:00;26,87;20,7045
2010-12-06 00:00:00;26,84;20,6955
2010-12-03 00:00:00;27,02;20,6893
2010-12-02 00:00:00;26,89;20,6875
2010-12-01 00:00:00;26,04;20,6864
2010-11-30 00:00:00;25,2575;20,7334
2010-11-29 00:00:00;25,31;20,7941
2010-11-26 00:00:00;25,25;20,8414
2010-11-24 00:00:00;25,37;20,8759
2010-11-23 00:00:00;25,12;20,8965
2010-11-22 00:00:00;25,73;20,9212
2010-11-19 00:00:00;25,69;20,8936
2010-11-18 00:00:00;25,8375;20,8749
2010-11-17 00:00:00;25,57;20,8521
2010-11-16 00:00:00;25,81;20,8356
2010-11-15 00:00:00;26,2;20,8012
2010-11-12 00:00:00;26,27;20,7862
2010-11-11 00:00:00;26,68;20,7574
2010-11-10 00:00:00;26,94;20,7001
2010-11-09 00:00:00;26,95;20,6369
2010-11-08 00:00:00;26,81;20,5531
2010-11-05 00:00:00;26,85;20,4654
2010-11-04 00:00:00;27,14;20,3753
2010-11-03 00:00:00;27,03;20,2722
2010-11-02 00:00:00;27,39;20,1695
2010-11-01 00:00:00;26,95;20,0494
2010-10-29 00:00:00;26,665;19,9293
2010-10-28 00:00:00;26,28;19,839
2010-10-27 00:00:00;26,05;19,7683
2010-10-26 00:00:00;25,9;19,707
2010-10-25 00:00:00;25,19;19,6587
2010-10-22 00:00:00;25,3775;19,6407
2010-10-21 00:00:00;25,42;19,6168
2010-10-20 00:00:00;25,31;19,5777
2010-10-19 00:00:00;25,1;19,5501
2010-10-18 00:00:00;25,82;19,5521
2010-10-15 00:00:00;25,54;19,5366
2010-10-14 00:00:00;25,23;19,524
2010-10-13 00:00:00;25,34;19,528
2010-10-12 00:00:00;24,83;19,5191
2010-10-11 00:00:00;24,59;19,527
2010-10-08 00:00:00;24,57;19,5475
2010-10-07 00:00:00;24,53;19,5191
2010-10-06 00:00:00;24,43;19,4985
2010-10-05 00:00:00;24,35;19,4788
2010-10-04 00:00:00;23,91;19,4634
2010-10-01 00:00:00;24,38;19,4784
